id,cost_code,aircraft_code,year,scenario,rate_value,rate_unit,source_name,source_url,notes,date_added
160,DA6,B717,2023,base,180.0,AUD_per_affected_connecting_passenger,Australian Consumer Law + Qantas Conditions of Carriage 2024 Note: Australia has no mandatory compensation framework,https://www.abs.gov.au/statistics/labour/earnings-and-working-conditions/average-weekly-earnings-australia/latest-release,Connection rate 8% derived from BITRE published data: Total domestic passengers 2024 ~61M (BITRE Domestic Activity 2024); International passengers year ended Sep 2024 ~40.2M (BITRE International Activity); Gateway connection proportion ~27% of international pax connect via domestic; ~10.8M connecting passengers / 61M domestic = 17.7% connection prevalence; x 45% probability of missing connection at 30min delay = 8.0% effective rate. Sources: BITRE Domestic Aviation Activity 2024; BITRE International Airline Activity Sep 2024,2026-05-09
180,DA6,B717,2023,high,450.0,AUD_per_affected_connecting_passenger,Australian Consumer Law + Qantas Conditions of Carriage 2024 Note: Australia has no mandatory compensation framework,https://www.abs.gov.au/statistics/labour/earnings-and-working-conditions/average-weekly-earnings-australia/latest-release,Connection rate 8% derived from BITRE published data: Total domestic passengers 2024 ~61M (BITRE Domestic Activity 2024); International passengers year ended Sep 2024 ~40.2M (BITRE International Activity); Gateway connection proportion ~27% of international pax connect via domestic; ~10.8M connecting passengers / 61M domestic = 17.7% connection prevalence; x 45% probability of missing connection at 30min delay = 8.0% effective rate. Sources: BITRE Domestic Aviation Activity 2024; BITRE International Airline Activity Sep 2024,2026-05-09
200,DA6,DH8Q,2023,low,0.0,AUD_per_affected_connecting_passenger,Australian Consumer Law + Qantas Conditions of Carriage 2024 Note: Australia has no mandatory compensation framework,https://www.abs.gov.au/statistics/labour/earnings-and-working-conditions/average-weekly-earnings-australia/latest-release,Connection rate 8% derived from BITRE published data: Total domestic passengers 2024 ~61M (BITRE Domestic Activity 2024); International passengers year ended Sep 2024 ~40.2M (BITRE International Activity); Gateway connection proportion ~27% of international pax connect via domestic; ~10.8M connecting passengers / 61M domestic = 17.7% connection prevalence; x 45% probability of missing connection at 30min delay = 8.0% effective rate. Sources: BITRE Domestic Aviation Activity 2024; BITRE International Airline Activity Sep 2024,2026-05-09
220,DA6,DH8Q,2023,base,180.0,AUD_per_affected_connecting_passenger,Australian Consumer Law + Qantas Conditions of Carriage 2024 Note: Australia has no mandatory compensation framework,https://www.abs.gov.au/statistics/labour/earnings-and-working-conditions/average-weekly-earnings-australia/latest-release,Connection rate 8% derived from BITRE published data: Total domestic passengers 2024 ~61M (BITRE Domestic Activity 2024); International passengers year ended Sep 2024 ~40.2M (BITRE International Activity); Gateway connection proportion ~27% of international pax connect via domestic; ~10.8M connecting passengers / 61M domestic = 17.7% connection prevalence; x 45% probability of missing connection at 30min delay = 8.0% effective rate. Sources: BITRE Domestic Aviation Activity 2024; BITRE International Airline Activity Sep 2024,2026-05-09
240,DA6,DH8Q,2023,high,450.0,AUD_per_affected_connecting_passenger,Australian Consumer Law + Qantas Conditions of Carriage 2024 Note: Australia has no mandatory compensation framework,https://www.abs.gov.au/statistics/labour/earnings-and-working-conditions/average-weekly-earnings-australia/latest-release,Connection rate 8% derived from BITRE published data: Total domestic passengers 2024 ~61M (BITRE Domestic Activity 2024); International passengers year ended Sep 2024 ~40.2M (BITRE International Activity); Gateway connection proportion ~27% of international pax connect via domestic; ~10.8M connecting passengers / 61M domestic = 17.7% connection prevalence; x 45% probability of missing connection at 30min delay = 8.0% effective rate. Sources: BITRE Domestic Aviation Activity 2024; BITRE International Airline Activity Sep 2024,2026-05-09
260,DA6,ATR7,2023,low,0.0,AUD_per_affected_connecting_passenger,Australian Consumer Law + Qantas Conditions of Carriage 2024 Note: Australia has no mandatory compensation framework,https://www.abs.gov.au/statistics/labour/earnings-and-working-conditions/average-weekly-earnings-australia/latest-release,Connection rate 8% derived from BITRE published data: Total domestic passengers 2024 ~61M (BITRE Domestic Activity 2024); International passengers year ended Sep 2024 ~40.2M (BITRE International Activity); Gateway connection proportion ~27% of international pax connect via domestic; ~10.8M connecting passengers / 61M domestic = 17.7% connection prevalence; x 45% probability of missing connection at 30min delay = 8.0% effective rate. Sources: BITRE Domestic Aviation Activity 2024; BITRE International Airline Activity Sep 2024,2026-05-09
280,DA6,ATR7,2023,base,180.0,AUD_per_affected_connecting_passenger,Australian Consumer Law + Qantas Conditions of Carriage 2024 Note: Australia has no mandatory compensation framework,https://www.abs.gov.au/statistics/labour/earnings-and-working-conditions/average-weekly-earnings-australia/latest-release,Connection rate 8% derived from BITRE published data: Total domestic passengers 2024 ~61M (BITRE Domestic Activity 2024); International passengers year ended Sep 2024 ~40.2M (BITRE International Activity); Gateway connection proportion ~27% of international pax connect via domestic; ~10.8M connecting passengers / 61M domestic = 17.7% connection prevalence; x 45% probability of missing connection at 30min delay = 8.0% effective rate. Sources: BITRE Domestic Aviation Activity 2024; BITRE International Airline Activity Sep 2024,2026-05-09
300,DA6,ATR7,2023,high,450.0,AUD_per_affected_connecting_passenger,Australian Consumer Law + Qantas Conditions of Carriage 2024 Note: Australia has no mandatory compensation framework,https://www.abs.gov.au/statistics/labour/earnings-and-working-conditions/average-weekly-earnings-australia/latest-release,Connection rate 8% derived from BITRE published data: Total domestic passengers 2024 ~61M (BITRE Domestic Activity 2024); International passengers year ended Sep 2024 ~40.2M (BITRE International Activity); Gateway connection proportion ~27% of international pax connect via domestic; ~10.8M connecting passengers / 61M domestic = 17.7% connection prevalence; x 45% probability of missing connection at 30min delay = 8.0% effective rate. Sources: BITRE Domestic Aviation Activity 2024; BITRE International Airline Activity Sep 2024,2026-05-09
320,DA6,SB34,2023,low,0.0,AUD_per_affected_connecting_passenger,Australian Consumer Law + Qantas Conditions of Carriage 2024 Note: Australia has no mandatory compensation framework,https://www.abs.gov.au/statistics/labour/earnings-and-working-conditions/average-weekly-earnings-australia/latest-release,Connection rate 8% derived from BITRE published data: Total domestic passengers 2024 ~61M (BITRE Domestic Activity 2024); International passengers year ended Sep 2024 ~40.2M (BITRE International Activity); Gateway connection proportion ~27% of international pax connect via domestic; ~10.8M connecting passengers / 61M domestic = 17.7% connection prevalence; x 45% probability of missing connection at 30min delay = 8.0% effective rate. Sources: BITRE Domestic Aviation Activity 2024; BITRE International Airline Activity Sep 2024,2026-05-09
340,DA6,SB34,2023,base,180.0,AUD_per_affected_connecting_passenger,Australian Consumer Law + Qantas Conditions of Carriage 2024 Note: Australia has no mandatory compensation framework,https://www.abs.gov.au/statistics/labour/earnings-and-working-conditions/average-weekly-earnings-australia/latest-release,Connection rate 8% derived from BITRE published data: Total domestic passengers 2024 ~61M (BITRE Domestic Activity 2024); International passengers year ended Sep 2024 ~40.2M (BITRE International Activity); Gateway connection proportion ~27% of international pax connect via domestic; ~10.8M connecting passengers / 61M domestic = 17.7% connection prevalence; x 45% probability of missing connection at 30min delay = 8.0% effective rate. Sources: BITRE Domestic Aviation Activity 2024; BITRE International Airline Activity Sep 2024,2026-05-09
360,DA6,SB34,2023,high,450.0,AUD_per_affected_connecting_passenger,Australian Consumer Law + Qantas Conditions of Carriage 2024 Note: Australia has no mandatory compensation framework,https://www.abs.gov.au/statistics/labour/earnings-and-working-conditions/average-weekly-earnings-australia/latest-release,Connection rate 8% derived from BITRE published data: Total domestic passengers 2024 ~61M (BITRE Domestic Activity 2024); International passengers year ended Sep 2024 ~40.2M (BITRE International Activity); Gateway connection proportion ~27% of international pax connect via domestic; ~10.8M connecting passengers / 61M domestic = 17.7% connection prevalence; x 45% probability of missing connection at 30min delay = 8.0% effective rate. Sources: BITRE Domestic Aviation Activity 2024; BITRE International Airline Activity Sep 2024,2026-05-09
380,DA6,DH81,2023,low,0.0,AUD_per_affected_connecting_passenger,Australian Consumer Law + Qantas Conditions of Carriage 2024 Note: Australia has no mandatory compensation framework,https://www.abs.gov.au/statistics/labour/earnings-and-working-conditions/average-weekly-earnings-australia/latest-release,Connection rate 8% derived from BITRE published data: Total domestic passengers 2024 ~61M (BITRE Domestic Activity 2024); International passengers year ended Sep 2024 ~40.2M (BITRE International Activity); Gateway connection proportion ~27% of international pax connect via domestic; ~10.8M connecting passengers / 61M domestic = 17.7% connection prevalence; x 45% probability of missing connection at 30min delay = 8.0% effective rate. Sources: BITRE Domestic Aviation Activity 2024; BITRE International Airline Activity Sep 2024,2026-05-09
400,DA6,DH81,2023,base,180.0,AUD_per_affected_connecting_passenger,Australian Consumer Law + Qantas Conditions of Carriage 2024 Note: Australia has no mandatory compensation framework,https://www.abs.gov.au/statistics/labour/earnings-and-working-conditions/average-weekly-earnings-australia/latest-release,Connection rate 8% derived from BITRE published data: Total domestic passengers 2024 ~61M (BITRE Domestic Activity 2024); International passengers year ended Sep 2024 ~40.2M (BITRE International Activity); Gateway connection proportion ~27% of international pax connect via domestic; ~10.8M connecting passengers / 61M domestic = 17.7% connection prevalence; x 45% probability of missing connection at 30min delay = 8.0% effective rate. Sources: BITRE Domestic Aviation Activity 2024; BITRE International Airline Activity Sep 2024,2026-05-09
420,DA6,DH81,2023,high,450.0,AUD_per_affected_connecting_passenger,Australian Consumer Law + Qantas Conditions of Carriage 2024 Note: Australia has no mandatory compensation framework,https://www.abs.gov.au/statistics/labour/earnings-and-working-conditions/average-weekly-earnings-australia/latest-release,Connection rate 8% derived from BITRE published data: Total domestic passengers 2024 ~61M (BITRE Domestic Activity 2024); International passengers year ended Sep 2024 ~40.2M (BITRE International Activity); Gateway connection proportion ~27% of international pax connect via domestic; ~10.8M connecting passengers / 61M domestic = 17.7% connection prevalence; x 45% probability of missing connection at 30min delay = 8.0% effective rate. Sources: BITRE Domestic Aviation Activity 2024; BITRE International Airline Activity Sep 2024,2026-05-09
440,DA6,C208,2023,low,0.0,AUD_per_affected_connecting_passenger,Australian Consumer Law + Qantas Conditions of Carriage 2024 Note: Australia has no mandatory compensation framework,https://www.abs.gov.au/statistics/labour/earnings-and-working-conditions/average-weekly-earnings-australia/latest-release,Connection rate 8% derived from BITRE published data: Total domestic passengers 2024 ~61M (BITRE Domestic Activity 2024); International passengers year ended Sep 2024 ~40.2M (BITRE International Activity); Gateway connection proportion ~27% of international pax connect via domestic; ~10.8M connecting passengers / 61M domestic = 17.7% connection prevalence; x 45% probability of missing connection at 30min delay = 8.0% effective rate. Sources: BITRE Domestic Aviation Activity 2024; BITRE International Airline Activity Sep 2024,2026-05-09
460,DA6,C208,2023,base,180.0,AUD_per_affected_connecting_passenger,Australian Consumer Law + Qantas Conditions of Carriage 2024 Note: Australia has no mandatory compensation framework,https://www.abs.gov.au/statistics/labour/earnings-and-working-conditions/average-weekly-earnings-australia/latest-release,Connection rate 8% derived from BITRE published data: Total domestic passengers 2024 ~61M (BITRE Domestic Activity 2024); International passengers year ended Sep 2024 ~40.2M (BITRE International Activity); Gateway connection proportion ~27% of international pax connect via domestic; ~10.8M connecting passengers / 61M domestic = 17.7% connection prevalence; x 45% probability of missing connection at 30min delay = 8.0% effective rate. Sources: BITRE Domestic Aviation Activity 2024; BITRE International Airline Activity Sep 2024,2026-05-09
480,DA6,C208,2023,high,450.0,AUD_per_affected_connecting_passenger,Australian Consumer Law + Qantas Conditions of Carriage 2024 Note: Australia has no mandatory compensation framework,https://www.abs.gov.au/statistics/labour/earnings-and-working-conditions/average-weekly-earnings-australia/latest-release,Connection rate 8% derived from BITRE published data: Total domestic passengers 2024 ~61M (BITRE Domestic Activity 2024); International passengers year ended Sep 2024 ~40.2M (BITRE International Activity); Gateway connection proportion ~27% of international pax connect via domestic; ~10.8M connecting passengers / 61M domestic = 17.7% connection prevalence; x 45% probability of missing connection at 30min delay = 8.0% effective rate. Sources: BITRE Domestic Aviation Activity 2024; BITRE International Airline Activity Sep 2024,2026-05-09
500,DA6,B738,2024,low,0.0,AUD_per_affected_connecting_passenger,Australian Consumer Law + Qantas Conditions of Carriage 2024 Note: Australia has no mandatory compensation framework,https://www.abs.gov.au/statistics/labour/earnings-and-working-conditions/average-weekly-earnings-australia/latest-release,Connection rate 8% derived from BITRE published data: Total domestic passengers 2024 ~61M (BITRE Domestic Activity 2024); International passengers year ended Sep 2024 ~40.2M (BITRE International Activity); Gateway connection proportion ~27% of international pax connect via domestic; ~10.8M connecting passengers / 61M domestic = 17.7% connection prevalence; x 45% probability of missing connection at 30min delay = 8.0% effective rate. Sources: BITRE Domestic Aviation Activity 2024; BITRE International Airline Activity Sep 2024,2026-05-09
520,DA6,B738,2024,base,180.0,AUD_per_affected_connecting_passenger,Australian Consumer Law + Qantas Conditions of Carriage 2024 Note: Australia has no mandatory compensation framework,https://www.abs.gov.au/statistics/labour/earnings-and-working-conditions/average-weekly-earnings-australia/latest-release,Connection rate 8% derived from BITRE published data: Total domestic passengers 2024 ~61M (BITRE Domestic Activity 2024); International passengers year ended Sep 2024 ~40.2M (BITRE International Activity); Gateway connection proportion ~27% of international pax connect via domestic; ~10.8M connecting passengers / 61M domestic = 17.7% connection prevalence; x 45% probability of missing connection at 30min delay = 8.0% effective rate. Sources: BITRE Domestic Aviation Activity 2024; BITRE International Airline Activity Sep 2024,2026-05-09
540,DA6,B738,2024,high,450.0,AUD_per_affected_connecting_passenger,Australian Consumer Law + Qantas Conditions of Carriage 2024 Note: Australia has no mandatory compensation framework,https://www.abs.gov.au/statistics/labour/earnings-and-working-conditions/average-weekly-earnings-australia/latest-release,Connection rate 8% derived from BITRE published data: Total domestic passengers 2024 ~61M (BITRE Domestic Activity 2024); International passengers year ended Sep 2024 ~40.2M (BITRE International Activity); Gateway connection proportion ~27% of international pax connect via domestic; ~10.8M connecting passengers / 61M domestic = 17.7% connection prevalence; x 45% probability of missing connection at 30min delay = 8.0% effective rate. Sources: BITRE Domestic Aviation Activity 2024; BITRE International Airline Activity Sep 2024,2026-05-09
560,DA6,A320,2024,low,0.0,AUD_per_affected_connecting_passenger,Australian Consumer Law + Qantas Conditions of Carriage 2024 Note: Australia has no mandatory compensation framework,https://www.abs.gov.au/statistics/labour/earnings-and-working-conditions/average-weekly-earnings-australia/latest-release,Connection rate 8% derived from BITRE published data: Total domestic passengers 2024 ~61M (BITRE Domestic Activity 2024); International passengers year ended Sep 2024 ~40.2M (BITRE International Activity); Gateway connection proportion ~27% of international pax connect via domestic; ~10.8M connecting passengers / 61M domestic = 17.7% connection prevalence; x 45% probability of missing connection at 30min delay = 8.0% effective rate. Sources: BITRE Domestic Aviation Activity 2024; BITRE International Airline Activity Sep 2024,2026-05-09
580,DA6,A320,2024,base,180.0,AUD_per_affected_connecting_passenger,Australian Consumer Law + Qantas Conditions of Carriage 2024 Note: Australia has no mandatory compensation framework,https://www.abs.gov.au/statistics/labour/earnings-and-working-conditions/average-weekly-earnings-australia/latest-release,Connection rate 8% derived from BITRE published data: Total domestic passengers 2024 ~61M (BITRE Domestic Activity 2024); International passengers year ended Sep 2024 ~40.2M (BITRE International Activity); Gateway connection proportion ~27% of international pax connect via domestic; ~10.8M connecting passengers / 61M domestic = 17.7% connection prevalence; x 45% probability of missing connection at 30min delay = 8.0% effective rate. Sources: BITRE Domestic Aviation Activity 2024; BITRE International Airline Activity Sep 2024,2026-05-09
600,DA6,A320,2024,high,450.0,AUD_per_affected_connecting_passenger,Australian Consumer Law + Qantas Conditions of Carriage 2024 Note: Australia has no mandatory compensation framework,https://www.abs.gov.au/statistics/labour/earnings-and-working-conditions/average-weekly-earnings-australia/latest-release,Connection rate 8% derived from BITRE published data: Total domestic passengers 2024 ~61M (BITRE Domestic Activity 2024); International passengers year ended Sep 2024 ~40.2M (BITRE International Activity); Gateway connection proportion ~27% of international pax connect via domestic; ~10.8M connecting passengers / 61M domestic = 17.7% connection prevalence; x 45% probability of missing connection at 30min delay = 8.0% effective rate. Sources: BITRE Domestic Aviation Activity 2024; BITRE International Airline Activity Sep 2024,2026-05-09
620,DA6,B717,2024,low,0.0,AUD_per_affected_connecting_passenger,Australian Consumer Law + Qantas Conditions of Carriage 2024 Note: Australia has no mandatory compensation framework,https://www.abs.gov.au/statistics/labour/earnings-and-working-conditions/average-weekly-earnings-australia/latest-release,Connection rate 8% derived from BITRE published data: Total domestic passengers 2024 ~61M (BITRE Domestic Activity 2024); International passengers year ended Sep 2024 ~40.2M (BITRE International Activity); Gateway connection proportion ~27% of international pax connect via domestic; ~10.8M connecting passengers / 61M domestic = 17.7% connection prevalence; x 45% probability of missing connection at 30min delay = 8.0% effective rate. Sources: BITRE Domestic Aviation Activity 2024; BITRE International Airline Activity Sep 2024,2026-05-09
640,DA6,B717,2024,base,180.0,AUD_per_affected_connecting_passenger,Australian Consumer Law + Qantas Conditions of Carriage 2024 Note: Australia has no mandatory compensation framework,https://www.abs.gov.au/statistics/labour/earnings-and-working-conditions/average-weekly-earnings-australia/latest-release,Connection rate 8% derived from BITRE published data: Total domestic passengers 2024 ~61M (BITRE Domestic Activity 2024); International passengers year ended Sep 2024 ~40.2M (BITRE International Activity); Gateway connection proportion ~27% of international pax connect via domestic; ~10.8M connecting passengers / 61M domestic = 17.7% connection prevalence; x 45% probability of missing connection at 30min delay = 8.0% effective rate. Sources: BITRE Domestic Aviation Activity 2024; BITRE International Airline Activity Sep 2024,2026-05-09
660,DA6,B717,2024,high,450.0,AUD_per_affected_connecting_passenger,Australian Consumer Law + Qantas Conditions of Carriage 2024 Note: Australia has no mandatory compensation framework,https://www.abs.gov.au/statistics/labour/earnings-and-working-conditions/average-weekly-earnings-australia/latest-release,Connection rate 8% derived from BITRE published data: Total domestic passengers 2024 ~61M (BITRE Domestic Activity 2024); International passengers year ended Sep 2024 ~40.2M (BITRE International Activity); Gateway connection proportion ~27% of international pax connect via domestic; ~10.8M connecting passengers / 61M domestic = 17.7% connection prevalence; x 45% probability of missing connection at 30min delay = 8.0% effective rate. Sources: BITRE Domestic Aviation Activity 2024; BITRE International Airline Activity Sep 2024,2026-05-09
680,DA6,DH8Q,2024,low,0.0,AUD_per_affected_connecting_passenger,Australian Consumer Law + Qantas Conditions of Carriage 2024 Note: Australia has no mandatory compensation framework,https://www.abs.gov.au/statistics/labour/earnings-and-working-conditions/average-weekly-earnings-australia/latest-release,Connection rate 8% derived from BITRE published data: Total domestic passengers 2024 ~61M (BITRE Domestic Activity 2024); International passengers year ended Sep 2024 ~40.2M (BITRE International Activity); Gateway connection proportion ~27% of international pax connect via domestic; ~10.8M connecting passengers / 61M domestic = 17.7% connection prevalence; x 45% probability of missing connection at 30min delay = 8.0% effective rate. Sources: BITRE Domestic Aviation Activity 2024; BITRE International Airline Activity Sep 2024,2026-05-09
700,DA6,DH8Q,2024,base,180.0,AUD_per_affected_connecting_passenger,Australian Consumer Law + Qantas Conditions of Carriage 2024 Note: Australia has no mandatory compensation framework,https://www.abs.gov.au/statistics/labour/earnings-and-working-conditions/average-weekly-earnings-australia/latest-release,Connection rate 8% derived from BITRE published data: Total domestic passengers 2024 ~61M (BITRE Domestic Activity 2024); International passengers year ended Sep 2024 ~40.2M (BITRE International Activity); Gateway connection proportion ~27% of international pax connect via domestic; ~10.8M connecting passengers / 61M domestic = 17.7% connection prevalence; x 45% probability of missing connection at 30min delay = 8.0% effective rate. Sources: BITRE Domestic Aviation Activity 2024; BITRE International Airline Activity Sep 2024,2026-05-09
720,DA6,DH8Q,2024,high,450.0,AUD_per_affected_connecting_passenger,Australian Consumer Law + Qantas Conditions of Carriage 2024 Note: Australia has no mandatory compensation framework,https://www.abs.gov.au/statistics/labour/earnings-and-working-conditions/average-weekly-earnings-australia/latest-release,Connection rate 8% derived from BITRE published data: Total domestic passengers 2024 ~61M (BITRE Domestic Activity 2024); International passengers year ended Sep 2024 ~40.2M (BITRE International Activity); Gateway connection proportion ~27% of international pax connect via domestic; ~10.8M connecting passengers / 61M domestic = 17.7% connection prevalence; x 45% probability of missing connection at 30min delay = 8.0% effective rate. Sources: BITRE Domestic Aviation Activity 2024; BITRE International Airline Activity Sep 2024,2026-05-09
740,DA6,ATR7,2024,low,0.0,AUD_per_affected_connecting_passenger,Australian Consumer Law + Qantas Conditions of Carriage 2024 Note: Australia has no mandatory compensation framework,https://www.abs.gov.au/statistics/labour/earnings-and-working-conditions/average-weekly-earnings-australia/latest-release,Connection rate 8% derived from BITRE published data: Total domestic passengers 2024 ~61M (BITRE Domestic Activity 2024); International passengers year ended Sep 2024 ~40.2M (BITRE International Activity); Gateway connection proportion ~27% of international pax connect via domestic; ~10.8M connecting passengers / 61M domestic = 17.7% connection prevalence; x 45% probability of missing connection at 30min delay = 8.0% effective rate. Sources: BITRE Domestic Aviation Activity 2024; BITRE International Airline Activity Sep 2024,2026-05-09
760,DA6,ATR7,2024,base,180.0,AUD_per_affected_connecting_passenger,Australian Consumer Law + Qantas Conditions of Carriage 2024 Note: Australia has no mandatory compensation framework,https://www.abs.gov.au/statistics/labour/earnings-and-working-conditions/average-weekly-earnings-australia/latest-release,Connection rate 8% derived from BITRE published data: Total domestic passengers 2024 ~61M (BITRE Domestic Activity 2024); International passengers year ended Sep 2024 ~40.2M (BITRE International Activity); Gateway connection proportion ~27% of international pax connect via domestic; ~10.8M connecting passengers / 61M domestic = 17.7% connection prevalence; x 45% probability of missing connection at 30min delay = 8.0% effective rate. Sources: BITRE Domestic Aviation Activity 2024; BITRE International Airline Activity Sep 2024,2026-05-09
780,DA6,ATR7,2024,high,450.0,AUD_per_affected_connecting_passenger,Australian Consumer Law + Qantas Conditions of Carriage 2024 Note: Australia has no mandatory compensation framework,https://www.abs.gov.au/statistics/labour/earnings-and-working-conditions/average-weekly-earnings-australia/latest-release,Connection rate 8% derived from BITRE published data: Total domestic passengers 2024 ~61M (BITRE Domestic Activity 2024); International passengers year ended Sep 2024 ~40.2M (BITRE International Activity); Gateway connection proportion ~27% of international pax connect via domestic; ~10.8M connecting passengers / 61M domestic = 17.7% connection prevalence; x 45% probability of missing connection at 30min delay = 8.0% effective rate. Sources: BITRE Domestic Aviation Activity 2024; BITRE International Airline Activity Sep 2024,2026-05-09
800,DA6,SB34,2024,low,0.0,AUD_per_affected_connecting_passenger,Australian Consumer Law + Qantas Conditions of Carriage 2024 Note: Australia has no mandatory compensation framework,https://www.abs.gov.au/statistics/labour/earnings-and-working-conditions/average-weekly-earnings-australia/latest-release,Connection rate 8% derived from BITRE published data: Total domestic passengers 2024 ~61M (BITRE Domestic Activity 2024); International passengers year ended Sep 2024 ~40.2M (BITRE International Activity); Gateway connection proportion ~27% of international pax connect via domestic; ~10.8M connecting passengers / 61M domestic = 17.7% connection prevalence; x 45% probability of missing connection at 30min delay = 8.0% effective rate. Sources: BITRE Domestic Aviation Activity 2024; BITRE International Airline Activity Sep 2024,2026-05-09
820,DA6,SB34,2024,base,180.0,AUD_per_affected_connecting_passenger,Australian Consumer Law + Qantas Conditions of Carriage 2024 Note: Australia has no mandatory compensation framework,https://www.abs.gov.au/statistics/labour/earnings-and-working-conditions/average-weekly-earnings-australia/latest-release,Connection rate 8% derived from BITRE published data: Total domestic passengers 2024 ~61M (BITRE Domestic Activity 2024); International passengers year ended Sep 2024 ~40.2M (BITRE International Activity); Gateway connection proportion ~27% of international pax connect via domestic; ~10.8M connecting passengers / 61M domestic = 17.7% connection prevalence; x 45% probability of missing connection at 30min delay = 8.0% effective rate. Sources: BITRE Domestic Aviation Activity 2024; BITRE International Airline Activity Sep 2024,2026-05-09
840,DA6,SB34,2024,high,450.0,AUD_per_affected_connecting_passenger,Australian Consumer Law + Qantas Conditions of Carriage 2024 Note: Australia has no mandatory compensation framework,https://www.abs.gov.au/statistics/labour/earnings-and-working-conditions/average-weekly-earnings-australia/latest-release,Connection rate 8% derived from BITRE published data: Total domestic passengers 2024 ~61M (BITRE Domestic Activity 2024); International passengers year ended Sep 2024 ~40.2M (BITRE International Activity); Gateway connection proportion ~27% of international pax connect via domestic; ~10.8M connecting passengers / 61M domestic = 17.7% connection prevalence; x 45% probability of missing connection at 30min delay = 8.0% effective rate. Sources: BITRE Domestic Aviation Activity 2024; BITRE International Airline Activity Sep 2024,2026-05-09
860,DA6,DH81,2024,low,0.0,AUD_per_affected_connecting_passenger,Australian Consumer Law + Qantas Conditions of Carriage 2024 Note: Australia has no mandatory compensation framework,https://www.abs.gov.au/statistics/labour/earnings-and-working-conditions/average-weekly-earnings-australia/latest-release,Connection rate 8% derived from BITRE published data: Total domestic passengers 2024 ~61M (BITRE Domestic Activity 2024); International passengers year ended Sep 2024 ~40.2M (BITRE International Activity); Gateway connection proportion ~27% of international pax connect via domestic; ~10.8M connecting passengers / 61M domestic = 17.7% connection prevalence; x 45% probability of missing connection at 30min delay = 8.0% effective rate. Sources: BITRE Domestic Aviation Activity 2024; BITRE International Airline Activity Sep 2024,2026-05-09
880,DA6,DH81,2024,base,180.0,AUD_per_affected_connecting_passenger,Australian Consumer Law + Qantas Conditions of Carriage 2024 Note: Australia has no mandatory compensation framework,https://www.abs.gov.au/statistics/labour/earnings-and-working-conditions/average-weekly-earnings-australia/latest-release,Connection rate 8% derived from BITRE published data: Total domestic passengers 2024 ~61M (BITRE Domestic Activity 2024); International passengers year ended Sep 2024 ~40.2M (BITRE International Activity); Gateway connection proportion ~27% of international pax connect via domestic; ~10.8M connecting passengers / 61M domestic = 17.7% connection prevalence; x 45% probability of missing connection at 30min delay = 8.0% effective rate. Sources: BITRE Domestic Aviation Activity 2024; BITRE International Airline Activity Sep 2024,2026-05-09
900,DA6,DH81,2024,high,450.0,AUD_per_affected_connecting_passenger,Australian Consumer Law + Qantas Conditions of Carriage 2024 Note: Australia has no mandatory compensation framework,https://www.abs.gov.au/statistics/labour/earnings-and-working-conditions/average-weekly-earnings-australia/latest-release,Connection rate 8% derived from BITRE published data: Total domestic passengers 2024 ~61M (BITRE Domestic Activity 2024); International passengers year ended Sep 2024 ~40.2M (BITRE International Activity); Gateway connection proportion ~27% of international pax connect via domestic; ~10.8M connecting passengers / 61M domestic = 17.7% connection prevalence; x 45% probability of missing connection at 30min delay = 8.0% effective rate. Sources: BITRE Domestic Aviation Activity 2024; BITRE International Airline Activity Sep 2024,2026-05-09
920,DA6,C208,2024,low,0.0,AUD_per_affected_connecting_passenger,Australian Consumer Law + Qantas Conditions of Carriage 2024 Note: Australia has no mandatory compensation framework,https://www.abs.gov.au/statistics/labour/earnings-and-working-conditions/average-weekly-earnings-australia/latest-release,Connection rate 8% derived from BITRE published data: Total domestic passengers 2024 ~61M (BITRE Domestic Activity 2024); International passengers year ended Sep 2024 ~40.2M (BITRE International Activity); Gateway connection proportion ~27% of international pax connect via domestic; ~10.8M connecting passengers / 61M domestic = 17.7% connection prevalence; x 45% probability of missing connection at 30min delay = 8.0% effective rate. Sources: BITRE Domestic Aviation Activity 2024; BITRE International Airline Activity Sep 2024,2026-05-09
940,DA6,C208,2024,base,180.0,AUD_per_affected_connecting_passenger,Australian Consumer Law + Qantas Conditions of Carriage 2024 Note: Australia has no mandatory compensation framework,https://www.abs.gov.au/statistics/labour/earnings-and-working-conditions/average-weekly-earnings-australia/latest-release,Connection rate 8% derived from BITRE published data: Total domestic passengers 2024 ~61M (BITRE Domestic Activity 2024); International passengers year ended Sep 2024 ~40.2M (BITRE International Activity); Gateway connection proportion ~27% of international pax connect via domestic; ~10.8M connecting passengers / 61M domestic = 17.7% connection prevalence; x 45% probability of missing connection at 30min delay = 8.0% effective rate. Sources: BITRE Domestic Aviation Activity 2024; BITRE International Airline Activity Sep 2024,2026-05-09
